Hash,RSSI,SNR,Throughput,BER,FEC,PC,MC,Output
453750a1a216bb271b92b5872ed88bb4df7bde847562500c15e278b878919cc1,0.0,0.0795568982880161,4.1112470563471065e-05,0.08216515711414885,0.0,0.2,1.0,0.3980267791620356
05886c8753d38ecaf0a4177af9f43942092b4cb7b1d8a5ffec06961c7ddc31b3,0.41727389627089584,0.11330798479087452,1.9882479253397608e-05,0.5969494336199521,0.850342114901739,0.0,0.0,0.4314422333786563
05886c8753d38ecaf0a4177af9f43942092b4cb7b1d8a5ffec06961c7ddc31b3,0.5032147449635663,0.3038022813688213,0.07086115605910907,0.006372685217345136,0.4476224002915012,1.0,0.5,0.41594058367127346
05886c8753d38ecaf0a4177af9f43942092b4cb7b1d8a5ffec06961c7ddc31b3,0.7951135876553793,0.25171102661596956,0.024030270309952553,0.0007069004456137357,0.9036691059780414,0.75,0.25,0.44948778375363346
05886c8753d38ecaf0a4177af9f43942092b4cb7b1d8a5ffec06961c7ddc31b3,0.0,0.0,0.0,1.0,0.38725183545124625,0.0,0.0,0.37452170835013415
05886c8753d38ecaf0a4177af9f43942092b4cb7b1d8a5ffec06961c7ddc31b3,1.0,1.0,1.0,0.0,1.0,0.45,0.0,0.8470672277106153
05886c8753d38ecaf0a4177af9f43942092b4cb7b1d8a5ffec06961c7ddc31b3,0.01843120445777967,0.0844106463878327,4.435322294988697e-05,0.07951591958739547,0.0,0.2,1.0,0.4034520006756659
56538c828586943e94b445239fd3c27ec9170ac4cd1752dc6c59617aee6cc3b6,0.47990875592209153,0.10354118552732872,2.8016081230626376e-05,0.6738008152203417,0.6312346535771804,0.0,0.0,0.419844123761494
56538c828586943e94b445239fd3c27ec9170ac4cd1752dc6c59617aee6cc3b6,0.7304790314090192,0.2490377213240955,0.10218865628870971,0.00730793745587651,0.022575604801470663,1.0,0.5,0.4086499674723326
56538c828586943e94b445239fd3c27ec9170ac4cd1752dc6c59617aee6cc3b6,0.7304790314090192,0.2347959969207083,0.03391546747833256,0.0006593365516377135,0.8268869922197211,0.75,0.25,0.44232322792333767
56538c828586943e94b445239fd3c27ec9170ac4cd1752dc6c59617aee6cc3b6,0.0,0.0,0.0,1.0,0.18811292134517202,0.0,0.0,0.3745625133192561
56538c828586943e94b445239fd3c27ec9170ac4cd1752dc6c59617aee6cc3b6,1.0,1.0,1.0,0.0,1.0,0.45,0.0,0.8465215078161109
56538c828586943e94b445239fd3c27ec9170ac4cd1752dc6c59617aee6cc3b6,0.23249692928583965,0.09738260200153964,4.4025270505270025e-05,0.08893533210952037,0.0,0.2,1.0,0.3981339582077417
0089150e7e704ac4fbb7e31f9d7b7ce2bb52c8766c7e7b6f8c9bda55fc9a2bff,0.15317234848484848,0.1504334523202448,3.63217837628006e-05,0.6906186124431892,1.0,0.0,0.0,0.4299100657509085
0089150e7e704ac4fbb7e31f9d7b7ce2bb52c8766c7e7b6f8c9bda55fc9a2bff,0.7907196969696972,0.3901070882202958,0.1185565723132663,0.0072227021627885215,0.4952891607386569,1.0,0.5,0.42958444180536703
0089150e7e704ac4fbb7e31f9d7b7ce2bb52c8766c7e7b6f8c9bda55fc9a2bff,0.9024621212121214,0.33656297807241203,0.03831267153529911,0.0007252542300311534,0.5424116298418232,0.75,0.25,0.4553712570288116
0089150e7e704ac4fbb7e31f9d7b7ce2bb52c8766c7e7b6f8c9bda55fc9a2bff,0.27509469696969713,0.0,0.0,1.0,0.6102625698472717,0.0,0.0,0.38628574730661536
0089150e7e704ac4fbb7e31f9d7b7ce2bb52c8766c7e7b6f8c9bda55fc9a2bff,1.0,1.0,1.0,0.0,0.6204195074794567,0.45,0.0,0.838988302201823
0089150e7e704ac4fbb7e31f9d7b7ce2bb52c8766c7e7b6f8c9bda55fc9a2bff,0.0,0.11218765935747069,5.902289861455097e-05,0.10337031056718624,0.0,0.2,1.0,0.4004758857569823
58159b607c9edf2e8b2412f5e5320d1a781be12d80034bdb391d60ee55121eb9,0.33668678739101277,0.1360323886639676,3.07636775310303e-05,0.6441500545068104,1.0,0.0,0.0,0.4286857926470511
58159b607c9edf2e8b2412f5e5320d1a781be12d80034bdb391d60ee55121eb9,0.793874357254639,0.32145748987854245,0.09733012297267365,0.006893927471648977,0.15686124338535656,1.0,0.5,0.42003703438095713
58159b607c9edf2e8b2412f5e5320d1a781be12d80034bdb391d60ee55121eb9,0.9552872792309413,0.282995951417004,0.033023782373643326,0.0007773558616036463,0.8131407846115656,0.75,0.25,0.4511962107818071
58159b607c9edf2e8b2412f5e5320d1a781be12d80034bdb391d60ee55121eb9,0.0,0.0,0.0,1.0,0.6856216671694524,0.0,0.0,0.37937217226431447
58159b607c9edf2e8b2412f5e5320d1a781be12d80034bdb391d60ee55121eb9,1.0,1.0,1.0,0.0,0.8353931956501596,0.45,0.0,0.8444613754490274
58159b607c9edf2e8b2412f5e5320d1a781be12d80034bdb391d60ee55121eb9,0.07645875251509057,0.09109311740890687,6.15273550620606e-05,0.09561596163320596,0.0,0.2,1.0,0.40162258925424366
2bab74aca1d2869c5bbfbbd183acd8c9ca76078306b71754ba621a7c9309a7dc,0.30960411858689857,0.13372335979941494,2.629114152850124e-05,0.5927293863801936,0.990975786239139,0.0,0.0,0.43585176637332945
2bab74aca1d2869c5bbfbbd183acd8c9ca76078306b71754ba621a7c9309a7dc,0.4590804189597017,0.313832010029252,0.07804525362735593,0.006173909433266466,0.2781735066581818,1.0,0.5,0.4182419205186552
2bab74aca1d2869c5bbfbbd183acd8c9ca76078306b71754ba621a7c9309a7dc,0.654713296644772,0.2866694525699959,0.029084575315904495,0.0006533824828921537,0.8163210125657693,0.75,0.25,0.45441056922189693
2bab74aca1d2869c5bbfbbd183acd8c9ca76078306b71754ba621a7c9309a7dc,0.0,0.0,0.0,1.0,0.819568061273802,0.0,0.0,0.3785519972367671
2bab74aca1d2869c5bbfbbd183acd8c9ca76078306b71754ba621a7c9309a7dc,1.0,1.0,1.0,0.0,1.0,0.45,0.0,0.8462990597190617
2bab74aca1d2869c5bbfbbd183acd8c9ca76078306b71754ba621a7c9309a7dc,0.2623823894905024,0.10906811533639782,4.107990863828319e-05,0.08459488114115629,0.0,0.2,1.0,0.4086332649066008
9e2b80a18a05cfea96d2444591f36103480d1796954c66340c671ba7e0e6c112,0.35350803043110735,0.0925925925925926,2.3055585575849273e-05,0.6394643378232565,0.9088453791469485,0.0,0.0,0.41982606608176953
9e2b80a18a05cfea96d2444591f36103480d1796954c66340c671ba7e0e6c112,0.558748943364328,0.24175084175084172,0.06254115782268814,0.007182085381969283,0.1557589473521955,1.0,0.5,0.4021887329242489
9e2b80a18a05cfea96d2444591f36103480d1796954c66340c671ba7e0e6c112,0.796449704142012,0.2636363636363636,0.0257430022695342,0.0007304026661931013,1.0,0.75,0.25,0.4465152996199656
9e2b80a18a05cfea96d2444591f36103480d1796954c66340c671ba7e0e6c112,0.0,0.0,0.0,1.0,0.6383310878891028,0.0,0.0,0.3733609913973975
9e2b80a18a05cfea96d2444591f36103480d1796954c66340c671ba7e0e6c112,1.0,1.0,1.0,0.0,0.9030840904436677,0.45,0.0,0.8474552765671453
9e2b80a18a05cfea96d2444591f36103480d1796954c66340c671ba7e0e6c112,0.13879966187658488,0.08855218855218855,3.6024352462264486e-05,0.0866741090122748,0.0,0.2,1.0,0.3978374088444042
8f2fc0cf58d34d3ae1d9af1cf3f3d83dc9c3a84c72d34b6ac30b012510839a14,0.423659768616588,0.10879785090664874,1.7398515906593167e-05,0.6254548962549786,0.7012383820412607,0.0,0.0,0.4244817149628348
8f2fc0cf58d34d3ae1d9af1cf3f3d83dc9c3a84c72d34b6ac30b012510839a14,0.6918689913638586,0.23035594358629957,0.06451949648694966,0.006910996169953638,0.4181894545200897,1.0,0.5,0.40603589564293135
8f2fc0cf58d34d3ae1d9af1cf3f3d83dc9c3a84c72d34b6ac30b012510839a14,0.6568355874205637,0.23102753525856282,0.022777557074381553,0.0007583263357748322,0.8997283456225118,0.75,0.25,0.4440082317035966
8f2fc0cf58d34d3ae1d9af1cf3f3d83dc9c3a84c72d34b6ac30b012510839a14,0.0,0.0,0.0,1.0,0.6486714263953599,0.0,0.0,0.3737626093245194
8f2fc0cf58d34d3ae1d9af1cf3f3d83dc9c3a84c72d34b6ac30b012510839a14,1.0,1.0,1.0,0.0,1.0,0.45,0.0,0.8486819707530989
8f2fc0cf58d34d3ae1d9af1cf3f3d83dc9c3a84c72d34b6ac30b012510839a14,0.35620009776763895,0.07186030893216924,3.624690813873576e-05,0.08281174595687071,0.0,0.2,1.0,0.3984531162692105
bf27f1a169abab26bcf6b32fa84379c03ef521a8a1e8c84d795c487d5ffcbd1d,0.1928632115548005,0.0944055944055944,2.0953131772936147e-05,0.5983971390986587,0.7835380554514957,0.0,0.0,0.42554215534759626
bf27f1a169abab26bcf6b32fa84379c03ef521a8a1e8c84d795c487d5ffcbd1d,0.39252336448598146,0.2653846153846154,0.06697013785851136,0.006755183237226511,0.29996397674696007,1.0,0.5,0.4070105176086596
bf27f1a169abab26bcf6b32fa84379c03ef521a8a1e8c84d795c487d5ffcbd1d,0.5478334749362785,0.2248251748251748,0.021803043180475868,0.0006336611283474474,0.5963592674816849,0.75,0.25,0.4406453332570737
bf27f1a169abab26bcf6b32fa84379c03ef521a8a1e8c84d795c487d5ffcbd1d,0.0,0.0,0.0,1.0,0.5579340332117603,0.0,0.0,0.3730900997702101
bf27f1a169abab26bcf6b32fa84379c03ef521a8a1e8c84d795c487d5ffcbd1d,1.0,1.0,1.0,0.0,1.0,0.45,0.0,0.8490303208250293
bf27f1a169abab26bcf6b32fa84379c03ef521a8a1e8c84d795c487d5ffcbd1d,0.2615123194562447,0.07377622377622378,3.1429697659404226e-05,0.07887328187583038,0.0,0.2,1.0,0.3996972437597868
94d391f9de9d25be7b4ddc90ffacf8f9399800f5aa0aa10487b7674dccaa4afd,0.3257689422355589,0.11215718379042161,2.042756464145696e-05,0.6125305847338567,0.5226894399694979,0.0,0.0,0.4270828538030114
94d391f9de9d25be7b4ddc90ffacf8f9399800f5aa0aa10487b7674dccaa4afd,0.4677419354838709,0.32460090053213264,0.08144312887436261,0.00699552497850881,0.08030778968277587,1.0,0.5,0.41621999310655594
94d391f9de9d25be7b4ddc90ffacf8f9399800f5aa0aa10487b7674dccaa4afd,0.7567516879219806,0.26156365124846503,0.02942983524383441,0.0006749101977791514,0.8207272422207237,0.75,0.25,0.450768001405351
94d391f9de9d25be7b4ddc90ffacf8f9399800f5aa0aa10487b7674dccaa4afd,0.29144786196549144,0.0,0.0,1.0,0.25377739684085393,0.0,0.0,0.37646776457210335
94d391f9de9d25be7b4ddc90ffacf8f9399800f5aa0aa10487b7674dccaa4afd,1.0,1.0,1.0,0.0,1.0,0.45,0.0,0.8467763347694951
94d391f9de9d25be7b4ddc90ffacf8f9399800f5aa0aa10487b7674dccaa4afd,0.0,0.10397052803929596,4.71405337879776e-05,0.08396816693400007,0.0,0.2,1.0,0.4031487502622404
b55a83859cc70471ac281b72599b65e3a1a7dbea84fbec261ac8105ec5d37921,0.6090788893785809,0.15132139812446718,2.3612100414392364e-05,0.7184746047064675,0.6772881445788542,0.0,0.0,0.424458883054035
b55a83859cc70471ac281b72599b65e3a1a7dbea84fbec261ac8105ec5d37921,0.6081974438078448,0.314151747655584,0.09559162085263295,0.007644204618386499,0.3949351684616995,1.0,0.5,0.41131083694522347
b55a83859cc70471ac281b72599b65e3a1a7dbea84fbec261ac8105ec5d37921,0.9557073600705158,0.33802216538789437,0.032850334701523376,0.000713752076465798,0.7337977496243656,0.75,0.25,0.45347335897586505
b55a83859cc70471ac281b72599b65e3a1a7dbea84fbec261ac8105ec5d37921,0.0,0.0,0.0,1.0,0.415341206522505,0.0,0.0,0.3810712236966111
b55a83859cc70471ac281b72599b65e3a1a7dbea84fbec261ac8105ec5d37921,1.0,1.0,1.0,0.0,1.0,0.45,0.0,0.8443522096020966
b55a83859cc70471ac281b72599b65e3a1a7dbea84fbec261ac8105ec5d37921,0.16989863375936523,0.09207161125319695,5.3127225932382816e-05,0.0947208728064944,0.0,0.2,1.0,0.3956789626838234
fcd2e4cd347d270c3b1e0f5cc5d95480a3b6a5b30b2fa0df382c94998df9e9a6,0.30376620703848517,0.14063777596075225,3.082113672461725e-05,0.651501062606257,0.5526500854966072,0.0,0.0,0.42481407487524353
fcd2e4cd347d270c3b1e0f5cc5d95480a3b6a5b30b2fa0df382c94998df9e9a6,0.6853261988063388,0.2730989370400654,0.10583772876988734,0.006858720560552777,0.3819648984692086,1.0,0.5,0.4145732150686147
fcd2e4cd347d270c3b1e0f5cc5d95480a3b6a5b30b2fa0df382c94998df9e9a6,0.7937847293681828,0.2694194603434178,0.038218209538525394,0.0006754967423830266,0.779416520719808,0.75,0.25,0.4485155419568722
fcd2e4cd347d270c3b1e0f5cc5d95480a3b6a5b30b2fa0df382c94998df9e9a6,0.0,0.0,0.0,1.0,0.6529600128386844,0.0,0.0,0.37761127417469365
fcd2e4cd347d270c3b1e0f5cc5d95480a3b6a5b30b2fa0df382c94998df9e9a6,1.0,1.0,1.0,0.0,1.0,0.45,0.0,0.8458564361348311
fcd2e4cd347d270c3b1e0f5cc5d95480a3b6a5b30b2fa0df382c94998df9e9a6,0.13809425807779369,0.09157808667211775,5.136856120769542e-05,0.07981261499599554,0.0,0.2,1.0,0.4020928288265199
5cd12efa68cab7d9a38a3cb96ecd6b40e365e91eaec6865468c33508cb2211d6,0.5231129315389116,0.11680517082179132,4.068368940037327e-05,0.627627985048987,0.8286542971537915,0.0,0.0,0.43301549380458676
5cd12efa68cab7d9a38a3cb96ecd6b40e365e91eaec6865468c33508cb2211d6,0.587673103179247,0.35041551246537395,0.11827257054806015,0.005912739013173265,0.2110447118483033,1.0,0.5,0.4274801035215718
5cd12efa68cab7d9a38a3cb96ecd6b40e365e91eaec6865468c33508cb2211d6,0.8010532475131655,0.29870729455216993,0.04711171232563224,0.0005910212349115253,1.0,0.75,0.25,0.46070491738026537
5cd12efa68cab7d9a38a3cb96ecd6b40e365e91eaec6865468c33508cb2211d6,0.0,0.0,0.0,1.0,0.4181645654708082,0.0,0.0,0.37891964620832375
5cd12efa68cab7d9a38a3cb96ecd6b40e365e91eaec6865468c33508cb2211d6,1.0,1.0,1.0,0.0,0.9612904982342647,0.45,0.0,0.8450783686013259
5cd12efa68cab7d9a38a3cb96ecd6b40e365e91eaec6865468c33508cb2211d6,0.4199336844158378,0.13204062788550322,7.373918703817655e-05,0.07742810424338492,0.0,0.2,1.0,0.4122634484913318
5852a7c9734f89e66a8471268748d44d5f649ffba59c7d02173f2c108ae47667,0.08090054428500731,0.12003530450132395,2.7042656670591323e-05,0.6830125873118194,0.6846376283467802,0.0,0.0,0.4218002331410866
5852a7c9734f89e66a8471268748d44d5f649ffba59c7d02173f2c108ae47667,0.5633349826818406,0.32082965578111206,0.09188886716231004,0.00799472799257077,0.2108907077902003,1.0,0.5,0.4134996900239432
5852a7c9734f89e66a8471268748d44d5f649ffba59c7d02173f2c108ae47667,0.7709054923305293,0.34333627537511036,0.033634824285137775,0.0007094323080092796,0.8580636263267433,0.75,0.25,0.4550827506565708
5852a7c9734f89e66a8471268748d44d5f649ffba59c7d02173f2c108ae47667,0.03884215734784778,0.0,0.0,1.0,0.4487340999631587,0.0,0.0,0.3811303211966791
5852a7c9734f89e66a8471268748d44d5f649ffba59c7d02173f2c108ae47667,1.0,1.0,1.0,0.0,1.0,0.45,0.0,0.8440806224674678
5852a7c9734f89e66a8471268748d44d5f649ffba59c7d02173f2c108ae47667,0.0,0.13018534863195058,4.9924904622630126e-05,0.08344613882198654,0.0,0.2,1.0,0.4046189618091433
a7dc38da010071cebd23c7f9626a3ddf3f20d3380361a7c49218cd1837934808,0.40510127531882983,0.15292553191489364,3.109683314635366e-05,0.5616082158509409,0.6426421059020129,0.0,0.0,0.4423132789460349
a7dc38da010071cebd23c7f9626a3ddf3f20d3380361a7c49218cd1837934808,0.2945736434108528,0.3745567375886525,0.11721114032087149,0.0058572234793725034,0.1348207294278797,1.0,0.5,0.4331133106222187
a7dc38da010071cebd23c7f9626a3ddf3f20d3380361a7c49218cd1837934808,0.6839209802450612,0.34042553191489366,0.04098562608689412,0.0006020639523489783,1.0,0.75,0.25,0.4657813049934377
a7dc38da010071cebd23c7f9626a3ddf3f20d3380361a7c49218cd1837934808,0.0,0.0,0.0,1.0,0.5893213014639391,0.0,0.0,0.3786751116012365
a7dc38da010071cebd23c7f9626a3ddf3f20d3380361a7c49218cd1837934808,1.0,1.0,1.0,0.0,0.7924951689906461,0.45,0.0,0.8444616658093942
a7dc38da010071cebd23c7f9626a3ddf3f20d3380361a7c49218cd1837934808,0.23380845211302814,0.09751773049645392,6.936985855725047e-05,0.08364262276488026,0.0,0.2,1.0,0.4124593744877063
b3e15112ed83e5dde17b55c4ea8c139ad694d20d8542e2e70792e00a27b0c856,0.2926023778071333,0.15623506927854755,3.1388961548522105e-05,0.5929663340144333,1.0,0.0,0.0,0.4401372549857097
b3e15112ed83e5dde17b55c4ea8c139ad694d20d8542e2e70792e00a27b0c856,0.634522236900044,0.30769230769230765,0.10907245618624117,0.00616997805802493,0.1296667587867468,1.0,0.5,0.424309852614325
b3e15112ed83e5dde17b55c4ea8c139ad694d20d8542e2e70792e00a27b0c856,0.7355790400704536,0.3158146201624462,0.033356003138896154,0.000612553572546689,0.583884642052559,0.75,0.25,0.45848955013174597
b3e15112ed83e5dde17b55c4ea8c139ad694d20d8542e2e70792e00a27b0c856,0.0246587406428887,0.0,0.0,1.0,0.2760451487051305,0.0,0.0,0.37838138230328233
b3e15112ed83e5dde17b55c4ea8c139ad694d20d8542e2e70792e00a27b0c856,1.0,1.0,1.0,0.0,0.5837419623905756,0.45,0.0,0.8414809184897329
b3e15112ed83e5dde17b55c4ea8c139ad694d20d8542e2e70792e00a27b0c856,0.0,0.09937888198757762,5.23149359142035e-05,0.07899208191040778,0.0,0.2,1.0,0.4098884068955044
1e986a8299848cac4aea0720fd8ff720dee262477a173dd391d9378a94f77209,0.17316798196166872,0.09413919413919415,2.04225076456763e-05,0.6417558773607004,1.0,0.0,0.0,0.42216988104625297
1e986a8299848cac4aea0720fd8ff720dee262477a173dd391d9378a94f77209,0.7979706877113868,0.2860805860805861,0.08631913231572516,0.00654414655556389,0.45717578803450326,1.0,0.5,0.4142780507215141
1e986a8299848cac4aea0720fd8ff720dee262477a173dd391d9378a94f77209,0.8126268320180385,0.22307692307692306,0.03198845447567764,0.0005919802388148254,0.5252418563886603,0.75,0.25,0.440259900897422
1e986a8299848cac4aea0720fd8ff720dee262477a173dd391d9378a94f77209,0.0,0.0,0.0,1.0,0.33852650940487866,0.0,0.0,0.3751190850706238
1e986a8299848cac4aea0720fd8ff720dee262477a173dd391d9378a94f77209,1.0,1.0,1.0,0.0,0.6449928258995696,0.45,0.0,0.8438812208075339
1e986a8299848cac4aea0720fd8ff720dee262477a173dd391d9378a94f77209,0.3165727170236755,0.09560439560439561,4.935439347705106e-05,0.08900979031544998,0.0,0.2,1.0,0.40106866645893685
69ce5a4c547054611be5b9c8daf8c3532caf1acfa42ef4718acbcc5bfb96bf03,0.20934668574153523,0.12329931972789115,2.9194203490896878e-05,0.6571996289756582,0.6534771997954734,0.0,0.0,0.4246175602899428
69ce5a4c547054611be5b9c8daf8c3532caf1acfa42ef4718acbcc5bfb96bf03,0.5608011444921316,0.310374149659864,0.08112886686348424,0.007892624434707958,0.0,1.0,0.5,0.4111187084589627
69ce5a4c547054611be5b9c8daf8c3532caf1acfa42ef4718acbcc5bfb96bf03,0.8979494515975203,0.27721088435374147,0.029595623788896713,0.0008172086128691281,0.47298298554823126,0.75,0.25,0.4471651191237519
69ce5a4c547054611be5b9c8daf8c3532caf1acfa42ef4718acbcc5bfb96bf03,0.0,0.0,0.0,1.0,0.15203602471376992,0.0,0.0,0.37759551967641414
69ce5a4c547054611be5b9c8daf8c3532caf1acfa42ef4718acbcc5bfb96bf03,1.0,1.0,1.0,0.0,1.0,0.45,0.0,0.8451540561334807
69ce5a4c547054611be5b9c8daf8c3532caf1acfa42ef4718acbcc5bfb96bf03,0.16285169289461132,0.07993197278911562,4.379130523634532e-05,0.08660734626431375,0.012059156022209964,0.2,1.0,0.40067306373012546
c9fd8ec7d142e049e68eca13791e54b1bc0e132c39196031f37297d35a91d44d,0.3972812559831514,0.10538286580742984,2.6901109838912788e-05,0.5612331105580965,0.6825715393912914,0.0,0.0,0.4336288508721823
c9fd8ec7d142e049e68eca13791e54b1bc0e132c39196031f37297d35a91d44d,0.5730423128470229,0.2608036391205458,0.08785734341452422,0.006252749861083663,0.4233975034210791,1.0,0.5,0.41729064166453755
c9fd8ec7d142e049e68eca13791e54b1bc0e132c39196031f37297d35a91d44d,0.7725445146467549,0.2880970432145564,0.027534967239492177,0.0007277180809563536,0.8190908159457286,0.75,0.25,0.45663915249017945
c9fd8ec7d142e049e68eca13791e54b1bc0e132c39196031f37297d35a91d44d,0.0,0.0,0.0,1.0,0.42306691842697053,0.0,0.0,0.3728840621428602
c9fd8ec7d142e049e68eca13791e54b1bc0e132c39196031f37297d35a91d44d,1.0,1.0,1.0,0.0,1.0,0.45,0.0,0.8478532851811572
c9fd8ec7d142e049e68eca13791e54b1bc0e132c39196031f37297d35a91d44d,0.2699597932222862,0.1076573161485974,4.707694221809738e-05,0.0765377586280027,0.0,0.2,1.0,0.4097782274319934
5ef55b3b3a71c0945335616373525f9c3098a7419e3138733badc12195ab3c03,0.3535769428718476,0.09078636517043535,1.7816395195055266e-05,0.6427998692955784,0.724669880146592,0.0,0.0,0.4204948519150541
5ef55b3b3a71c0945335616373525f9c3098a7419e3138733badc12195ab3c03,0.4908217533024532,0.24434694566317922,0.07018563313301308,0.00684798933395351,0.4832491998806889,1.0,0.5,0.40424376186569533
5ef55b3b3a71c0945335616373525f9c3098a7419e3138733badc12195ab3c03,0.7366615199862754,0.20485993925075938,0.02377940561764645,0.0007355555036870215,0.7744314930674161,0.75,0.25,0.43964504835383045
5ef55b3b3a71c0945335616373525f9c3098a7419e3138733badc12195ab3c03,0.0,0.0,0.0,1.0,0.3349968447308841,0.0,0.0,0.37209619011168754
5ef55b3b3a71c0945335616373525f9c3098a7419e3138733badc12195ab3c03,1.0,1.0,1.0,0.0,1.0,0.45,0.0,0.84836852692658
5ef55b3b3a71c0945335616373525f9c3098a7419e3138733badc12195ab3c03,0.06845084920226469,0.08504893688828888,3.974426620435405e-05,0.08335370064289989,0.0,0.2,1.0,0.395310615961452
b0b416aa8417868a42dba4db702898307054d8e8d8b36ab19151064870f91833,0.397764748992305,0.11934585942936674,2.5215932434749568e-05,0.5742090115704822,0.9849653349547575,0.0,0.0,0.43255297285573185
b0b416aa8417868a42dba4db702898307054d8e8d8b36ab19151064870f91833,0.7368999633565408,0.24356297842727903,0.07719773661790465,0.007245963891989454,0.2741374697633587,1.0,0.5,0.41273741706855327
b0b416aa8417868a42dba4db702898307054d8e8d8b36ab19151064870f91833,0.7922315866617811,0.24112734864300622,0.027848475780937427,0.0006907138276850476,0.56122007056255,0.75,0.25,0.4471167978181658
b0b416aa8417868a42dba4db702898307054d8e8d8b36ab19151064870f91833,0.0,0.0,0.0,1.0,0.7309104212477477,0.0,0.0,0.37305662713299387
b0b416aa8417868a42dba4db702898307054d8e8d8b36ab19151064870f91833,1.0,1.0,1.0,0.0,1.0,0.45,0.0,0.8481067401181253
b0b416aa8417868a42dba4db702898307054d8e8d8b36ab19151064870f91833,0.057163796262367256,0.0765483646485734,4.370761622023258e-05,0.0829571392124622,0.0,0.2,1.0,0.40230999451274735
7dc6997a2172b8ef68af406f61909b8859186b2f176b994ff31b209e507fa1ce,0.13672431332655133,0.10530218761586949,2.768023059477434e-05,0.6670529212526995,1.0,0.0,0.0,0.41998999994397057
7dc6997a2172b8ef68af406f61909b8859186b2f176b994ff31b209e507fa1ce,0.5426246185147507,0.25287356321839083,0.0857939520541499,0.006923479843151051,0.162721478375467,1.0,0.5,0.4048368377821995
7dc6997a2172b8ef68af406f61909b8859186b2f176b994ff31b209e507fa1ce,0.8594099694811799,0.27512050426399703,0.030599572248169876,0.0008244537051793992,0.7668749022236928,0.75,0.25,0.44671947915561666
7dc6997a2172b8ef68af406f61909b8859186b2f176b994ff31b209e507fa1ce,0.0,0.0,0.0,1.0,0.6665614143678342,0.0,0.0,0.37766476688060036
7dc6997a2172b8ef68af406f61909b8859186b2f176b994ff31b209e507fa1ce,1.0,1.0,1.0,0.0,0.8863330714775652,0.45,0.0,0.8455969390775028
7dc6997a2172b8ef68af406f61909b8859186b2f176b994ff31b209e507fa1ce,0.11902339776195307,0.09121245828698554,4.244302024532066e-05,0.09896222131039559,0.0,0.2,1.0,0.39658279339631486
c455cf898d791bd4e41e50839a9627e259d0edfd8dfcdb4c37c58e8d629f2105,0.2478576137112723,0.09586662035428968,2.332054590066447e-05,0.6201353896398804,1.0,0.0,0.0,0.4237859052046449
c455cf898d791bd4e41e50839a9627e259d0edfd8dfcdb4c37c58e8d629f2105,0.4682487365414195,0.27926363320597425,0.07194388410354988,0.00688795225740115,0.08833889149116785,1.0,0.5,0.4085451016014048
c455cf898d791bd4e41e50839a9627e259d0edfd8dfcdb4c37c58e8d629f2105,0.8600307624697869,0.24348732198680095,0.028774222134862717,0.0007180437907021137,0.6973186493289545,0.75,0.25,0.44446294862360863
c455cf898d791bd4e41e50839a9627e259d0edfd8dfcdb4c37c58e8d629f2105,0.016040430674577104,0.0,0.0,1.0,0.2257527380644576,0.0,0.0,0.37375125215682103
c455cf898d791bd4e41e50839a9627e259d0edfd8dfcdb4c37c58e8d629f2105,1.0,1.0,1.0,0.0,0.8715914849673935,0.45,0.0,0.8465751991306774
c455cf898d791bd4e41e50839a9627e259d0edfd8dfcdb4c37c58e8d629f2105,0.0,0.09482459187217783,3.9978078686853375e-05,0.10093394127089995,0.0,0.2,1.0,0.3983600305703881
a7bde595dd10a0bff8c6a8528cc759a2879688bd26e35f8715dc122eeab94299,0.21985319818245366,0.13653444676409185,2.2243705459118636e-05,0.615042618393124,0.9325573430050403,0.0,0.0,0.4321943143568421
a7bde595dd10a0bff8c6a8528cc759a2879688bd26e35f8715dc122eeab94299,0.4975533030408948,0.32901878914405003,0.08643732835986892,0.006128360445603264,0.6225202548541463,1.0,0.5,0.42200677129441794
a7bde595dd10a0bff8c6a8528cc759a2879688bd26e35f8715dc122eeab94299,0.6800069905627403,0.2993736951983298,0.029034879841214164,0.000651366996128284,0.6742550062780686,0.75,0.25,0.4539024385643478
a7bde595dd10a0bff8c6a8528cc759a2879688bd26e35f8715dc122eeab94299,0.0,0.0,0.0,1.0,0.6137898056501135,0.0,0.0,0.37816389154511165
a7bde595dd10a0bff8c6a8528cc759a2879688bd26e35f8715dc122eeab94299,1.0,1.0,1.0,0.0,1.0,0.45,0.0,0.8457693491339049
a7bde595dd10a0bff8c6a8528cc759a2879688bd26e35f8715dc122eeab94299,0.36018874519398814,0.08392484342379958,4.277635665215122e-05,0.08050272924159452,0.0,0.2,1.0,0.4072773653028321
e1e36cfe43aa1162d5a7139e353700eb39e9e388ac07ddc93ab54564b8efcc00,0.30750644329896915,0.12167606768734893,2.7763510418257283e-05,0.5516957545803067,1.0,0.0,0.0,0.4383258920309575
e1e36cfe43aa1162d5a7139e353700eb39e9e388ac07ddc93ab54564b8efcc00,0.46182345360824745,0.28283642224012895,0.0840869969598956,0.006055696710841695,0.14234458349779128,1.0,0.5,0.418004476829157
e1e36cfe43aa1162d5a7139e353700eb39e9e388ac07ddc93ab54564b8efcc00,0.6172680412371133,0.2377115229653505,0.02942064494634701,0.0006480040496964681,0.8244757745565593,0.75,0.25,0.4507485916002912
